source_league_id,dest_league_id,source_league,dest_league,source_country_id,dest_country_id,source_tier,dest_tier,n_transfers,n_loans,fee_sum,fee_median,domestic_share
FR2,C3OC,Ligue 2,National 3 - Occitanie,50.0,50.0,2,5,6,1,0.0,,1.0
FR2,C3PL,Ligue 2,Championnat National 3 - Groupe D,50.0,50.0,2,5,3,0,0.0,,1.0
FR2,CAREER_BREAK,Ligue 2,CAREER_BREAK,50.0,,2,,27,0,0.0,,0.0
FR2,CDN1,Ligue 2,Canadian Premier League,50.0,80.0,2,1,2,1,0.0,,0.0
FR2,CHL1,Ligue 2,Torneo Clausura (-2017),50.0,33.0,2,1,2,1,0.0,,0.0
FR2,CHPR,Ligue 2,Promotion League,50.0,148.0,2,3,7,3,0.0,,0.0
FR2,CLO,Ligue 2,China League One,50.0,34.0,2,2,6,2,165000.0,165000.0,0.0
FR2,CN2A,Ligue 2,Championnat National 2 - Groupe A,50.0,50.0,2,4,64,20,0.0,,1.0
FR2,CN2B,Ligue 2,Championnat National 2 - Groupe B,50.0,50.0,2,4,62,19,0.0,,1.0
FR2,CN2C,Ligue 2,Championnat National 2 - Groupe C,50.0,50.0,2,4,79,32,0.0,,1.0
FR2,CN2D,Ligue 2,Championnat National 2 - Groupe D,50.0,50.0,2,4,66,22,0.0,,1.0
FR2,CNAT,Ligue 2,National League,50.0,189.0,2,5,1,0,0.0,,0.0
FR2,CR1,Ligue 2,1. Liga Gruppe 1 (bis 11/12),50.0,148.0,2,3,4,0,0.0,,0.0
FR2,CSL,Ligue 2,Chinese Super League,50.0,34.0,2,1,8,1,8500000.0,4250000.0,0.0
FR2,CYP2,Ligue 2,2. Division,50.0,188.0,2,2,1,1,0.0,,0.0
FR2,DK1,Ligue 2,Superliga,50.0,39.0,2,1,16,4,484000.0,242000.0,0.0
FR2,DK2,Ligue 2,1.Division,50.0,39.0,2,2,3,2,475000.0,475000.0,0.0
FR2,E3G1,Ligue 2,Primera Federación - Grupo I,50.0,157.0,2,3,6,1,0.0,,0.0
FR2,E3G2,Ligue 2,Primera Federación - Grupo II,50.0,157.0,2,3,4,1,900000.0,900000.0,0.0
FR2,E4G3,Ligue 2,Segunda Federación - Grupo III,50.0,157.0,2,4,1,1,0.0,,0.0
FR2,E4G4,Ligue 2,Segunda Federación - Grupo IV,50.0,157.0,2,4,1,1,0.0,,0.0
FR2,E4G5,Ligue 2,Segunda Federación - Grupo V,50.0,157.0,2,4,1,1,0.0,,0.0
FR2,EFD2,Ligue 2,First Division (- 03/04),50.0,189.0,2,2,6,5,150000.0,150000.0,0.0
FR2,EGY1,Ligue 2,Egyptian Premier League,50.0,2.0,2,1,6,2,1500000.0,750000.0,0.0
FR2,ENSD,Ligue 2,Second Division (- 03/04),50.0,189.0,2,3,3,1,0.0,,0.0
FR2,ES1,Ligue 2,LaLiga,50.0,157.0,2,1,43,14,38100000.0,1500000.0,0.0
FR2,ES2,Ligue 2,LaLiga2,50.0,157.0,2,2,30,6,700000.0,350000.0,0.0
FR2,ES3A,Ligue 2,Segunda División B - Grupo I (- 20/21),50.0,157.0,2,3,3,1,0.0,,0.0
FR2,ES3B,Ligue 2,Segunda División B - Grupo II (-20/21),50.0,157.0,2,3,2,0,0.0,,0.0
FR2,ES3C,Ligue 2,Segunda División B - Grupo III (-20/21),50.0,157.0,2,3,2,1,2000000.0,2000000.0,0.0
FR2,ES3D,Ligue 2,Segunda División B - Grupo IV (-20/21),50.0,157.0,2,3,3,0,0.0,,0.0
FR2,ES3E,Ligue 2,Segunda División B - Grupo V (- 20/21),50.0,157.0,2,3,2,1,0.0,,0.0
FR2,F19D,Ligue 2,Championnat National U19 - Groupe D,50.0,50.0,2,Youth,1,1,0.0,,1.0
FR2,FI1,Ligue 2,Veikkausliiga,50.0,49.0,2,1,1,0,0.0,,0.0
FR2,FR1,Ligue 2,Ligue 1,50.0,50.0,2,1,1259,663,711995000.0,1700000.0,1.0
FR2,FR2,Ligue 2,Ligue 2,50.0,50.0,2,2,1150,310,39655000.0,500000.0,1.0
FR2,FR3,Ligue 2,Championnat National,50.0,50.0,2,3,868,353,0.0,,1.0
FR2,GB1,Ligue 2,Premier League,50.0,189.0,2,1,56,20,122460000.0,2325000.0,0.0
FR2,GB2,Ligue 2,Championship,50.0,189.0,2,2,49,13,48041000.0,1700000.0,0.0
FR2,GB21,Ligue 2,Premier League 2,50.0,189.0,2,Reserve,11,10,0.0,,0.0
FR2,GB3,Ligue 2,League One,50.0,189.0,2,3,20,9,0.0,,0.0
FR2,GB4,Ligue 2,League Two,50.0,189.0,2,4,1,0,0.0,,0.0
FR2,GE1N,Ligue 2,Erovnuli Liga,50.0,53.0,2,1,5,2,0.0,,0.0
FR2,GEO1,Ligue 2,Umaghlesi Liga (bis 12/2016),50.0,53.0,2,1,1,0,0.0,,0.0
FR2,GI1,Ligue 2,Gibraltar Football League,50.0,266.0,2,1,1,0,0.0,,0.0
FR2,GR1,Ligue 2,Super League 1,50.0,56.0,2,1,81,18,5970000.0,550000.0,0.0
FR2,GR2,Ligue 2,Football League,50.0,56.0,2,3,8,1,0.0,,0.0
FR2,GR2N,Ligue 2,Football League Nord,50.0,56.0,2,2,1,0,0.0,,0.0
FR2,GRS2,Ligue 2,Super League 2,50.0,56.0,2,2,1,0,0.0,,0.0
FR2,IJ1,Ligue 2,Primavera 1,50.0,75.0,2,Youth,1,0,6000000.0,6000000.0,0.0
FR2,IND1,Ligue 2,Indian Super League,50.0,67.0,2,1,2,0,0.0,,0.0
FR2,INIL,Ligue 2,I-League,50.0,67.0,2,2,1,0,0.0,,0.0
FR2,IR1,Ligue 2,League of Ireland Premier Division,50.0,72.0,2,1,1,0,0.0,,0.0
FR2,IRN1,Ligue 2,Persian Gulf Pro League,50.0,71.0,2,1,4,0,400000.0,400000.0,0.0
FR2,IRQ1,Ligue 2,Iraq Stars League,50.0,70.0,2,1,1,0,0.0,,0.0
FR2,ISR1,Ligue 2,Ligat ha'Al,50.0,74.0,2,1,23,5,3150000.0,675000.0,0.0
FR2,IT1,Ligue 2,Serie A,50.0,75.0,2,1,60,30,54450000.0,1530000.0,0.0
FR2,IT2,Ligue 2,Serie B,50.0,75.0,2,2,19,5,7075000.0,700000.0,0.0
FR2,IT3A,Ligue 2,Serie C - Girone A,50.0,75.0,2,3,3,1,0.0,,0.0
FR2,IT3B,Ligue 2,Serie C - Girone B,50.0,75.0,2,3,4,1,0.0,,0.0
FR2,IT3C,Ligue 2,Serie C - Girone C,50.0,75.0,2,3,2,2,0.0,,0.0
FR2,IT4A,Ligue 2,Serie D - Girone A,50.0,75.0,2,4,1,0,0.0,,0.0
FR2,IT4I,Ligue 2,Serie D - Girone I,50.0,75.0,2,4,1,0,0.0,,0.0
FR2,IT4X,Ligue 2,Lega Pro Seconda Divisione - Girone A,50.0,75.0,2,4,1,0,0.0,,0.0
FR2,ITJ3,Ligue 2,Campionato Primavera Girone C,50.0,75.0,2,Youth,3,1,600000.0,600000.0,0.0
FR2,JAP1,Ligue 2,J1 League,50.0,77.0,2,1,5,0,450000.0,450000.0,0.0
FR2,JAP2,Ligue 2,J2 League,50.0,77.0,2,2,1,1,0.0,,0.0
FR2,KAS1,Ligue 2,Premier Liga,50.0,81.0,2,1,1,1,0.0,,0.0
FR2,KHM1,Ligue 2,Cambodian Premier League,50.0,79.0,2,1,1,0,0.0,,0.0
FR2,KO1,Ligue 2,Superliga e Kosovës,50.0,244.0,2,1,2,0,0.0,,0.0
FR2,KR1,Ligue 2,SuperSport HNL,50.0,37.0,2,1,15,3,2000000.0,700000.0,0.0
FR2,L1,Ligue 2,Bundesliga,50.0,40.0,2,1,35,9,87530000.0,2890000.0,0.0
FR2,L2,Ligue 2,2. Bundesliga,50.0,40.0,2,2,37,7,24650000.0,725000.0,0.0
FR2,L3,Ligue 2,3. Liga,50.0,40.0,2,3,6,1,1650000.0,825000.0,0.0
FR2,LET1,Ligue 2,Virsliga,50.0,92.0,2,1,4,1,0.0,,0.0
FR2,LI1,Ligue 2,A Lyga,50.0,98.0,2,1,2,1,0.0,,0.0
FR2,LUX1,Ligue 2,BGL Ligue,50.0,99.0,2,1,19,6,0.0,,0.0
FR2,MAR1,Ligue 2,Botola Pro Inwi,50.0,107.0,2,1,26,2,300000.0,300000.0,0.0
FR2,MEXA,Ligue 2,Liga MX Apertura,50.0,110.0,2,1,5,1,3000000.0,3000000.0,0.0
FR2,MLS1,Ligue 2,Major League Soccer,50.0,184.0,2,1,40,3,31027271.0,1600000.0,0.0
FR2,MO1N,Ligue 2,Super Liga,50.0,112.0,2,1,3,0,250000.0,250000.0,0.0
FR2,MOP2,Ligue 2,Super Liga (Phase 2),50.0,112.0,2,1,2,0,0.0,,0.0
FR2,MYS1,Ligue 2,Malaysia Super League,50.0,103.0,2,1,2,0,0.0,,0.0
FR2,NL1,Ligue 2,Eredivisie,50.0,122.0,2,1,28,11,8875000.0,425000.0,0.0
FR2,NL2,Ligue 2,Keuken Kampioen Divisie,50.0,122.0,2,2,14,8,0.0,,0.0
FR2,NO1,Ligue 2,Eliteserien,50.0,125.0,2,1,8,4,1150000.0,1150000.0,0.0
FR2,NO2,Ligue 2,OBOS-ligaen,50.0,125.0,2,2,4,1,0.0,,0.0
FR2,OL0,Ligue 2,Oberliga Bayern (94/95- 07/08),50.0,40.0,2,4,1,0,0.0,,0.0
FR2,OL5,Ligue 2,Oberliga Nordrhein (94/95 - 07/08),50.0,40.0,2,4,1,1,0.0,,0.0
FR2,OL8,Ligue 2,Oberliga Südwest (94/95 - 07/08),50.0,40.0,2,4,1,0,0.0,,0.0
FR2,PL1,Ligue 2,PKO BP Ekstraklasa,50.0,135.0,2,1,13,1,1510000.0,360000.0,0.0
FR2,PL2,Ligue 2,Betclic 1 Liga,50.0,135.0,2,2,3,2,0.0,,0.0
FR2,PO1,Ligue 2,Liga Portugal,50.0,136.0,2,1,64,17,19000000.0,675000.0,0.0
FR2,PO2,Ligue 2,Liga Portugal 2,50.0,136.0,2,2,17,4,1000000.0,1000000.0,0.0
FR2,PT23,Ligue 2,Liga Revelação U23,50.0,136.0,2,Youth,1,0,0.0,,0.0
FR2,PT3A,Ligue 2,Liga 3,50.0,136.0,2,3,1,0,0.0,,0.0
FR2,QSL,Ligue 2,Qatar Stars League,50.0,137.0,2,1,10,3,0.0,,0.0
FR2,QU2L,Ligue 2,Qatari Second Division,50.0,137.0,2,2,1,0,0.0,,0.0
FR2,RETIREMENT,Ligue 2,RETIREMENT,50.0,,2,,205,0,0.0,,0.0
FR2,RLSW,Ligue 2,Regionalliga Südwest,50.0,40.0,2,4,1,0,0.0,,0.0
FR2,RN,Ligue 2,Regionalliga Nord (94/95 - 07/08),50.0,40.0,2,3,1,0,0.0,,0.0
FR2,RO1,Ligue 2,SuperLiga,50.0,140.0,2,1,32,1,415000.0,150000.0,0.0
FR2,RO2,Ligue 2,Liga 2,50.0,140.0,2,2,2,0,0.0,,0.0
FR2,RO2B,Ligue 2,Liga II - Seria II,50.0,140.0,2,2,1,1,0.0,,0.0
FR2,RS,Ligue 2,Regionalliga Süd (94/95 - 07/08),50.0,40.0,2,3,2,1,0.0,,0.0
FR2,RSK1,Ligue 2,K League 1,50.0,87.0,2,1,3,0,0.0,,0.0
FR2,RU1,Ligue 2,Premier Liga,50.0,141.0,2,1,13,4,10720000.0,2000000.0,0.0
FR2,RU2,Ligue 2,1.Division,50.0,141.0,2,2,2,0,200000.0,200000.0,0.0
FR2,SA1,Ligue 2,Saudi Pro League,50.0,146.0,2,1,20,3,42225000.0,1600000.0,0.0
FR2,SA2L,Ligue 2,Saudi First Division League,50.0,146.0,2,2,5,0,0.0,,0.0
FR2,SC1,Ligue 2,Scottish Premiership,50.0,190.0,2,1,10,5,0.0,,0.0
FR2,SE1,Ligue 2,Allsvenskan,50.0,147.0,2,1,7,4,800000.0,800000.0,0.0
FR2,SE2,Ligue 2,Superettan,50.0,147.0,2,2,3,2,0.0,,0.0
FR2,SER1,Ligue 2,Super Liga Srbije,50.0,215.0,2,1,18,4,120000.0,120000.0,0.0
FR2,SER2,Ligue 2,Prva liga Srbije,50.0,215.0,2,2,1,0,0.0,,0.0
FR2,SFA1,Ligue 2,Betway Premiership,50.0,159.0,2,1,2,0,0.0,,0.0
FR2,SL1,Ligue 2,Prva Liga,50.0,155.0,2,1,5,1,0.0,,0.0
FR2,SL2,Ligue 2,Druga Liga,50.0,155.0,2,2,1,0,0.0,,0.0
FR2,SLO1,Ligue 2,Niké Liga,50.0,154.0,2,1,10,2,0.0,,0.0
FR2,THA1,Ligue 2,Thai League,50.0,167.0,2,1,8,0,0.0,,0.0
FR2,THA2,Ligue 2,Thai League 2,50.0,167.0,2,2,1,0,0.0,,0.0
FR2,TR1,Ligue 2,Süper Lig,50.0,174.0,2,1,85,21,36025000.0,1000000.0,0.0
FR2,TR2,Ligue 2,1.Lig,50.0,174.0,2,2,33,3,0.0,,0.0
FR2,TR3A,Ligue 2,2.Lig Beyaz,50.0,174.0,2,3,1,1,0.0,,0.0
FR2,TS1,Ligue 2,Chance Liga,50.0,172.0,2,1,5,2,0.0,,0.0
FR2,TUN1,Ligue 2,Ligue 1,50.0,173.0,2,1,16,1,2050000.0,250000.0,0.0
FR2,UAE1,Ligue 2,UAE Pro League,50.0,183.0,2,1,6,0,0.0,,0.0
FR2,UKR1,Ligue 2,Premier Liga,50.0,177.0,2,1,9,3,1800000.0,900000.0,0.0
FR2,UNG1,Ligue 2,Nemzeti Bajnokság,50.0,178.0,2,1,9,3,0.0,,0.0
FR2,UNKNOWN_CLUB,Ligue 2,UNKNOWN_CLUB,50.0,,2,,4,0,0.0,,0.0
FR2,URU2,Ligue 2,Segunda División - Fase Regular,50.0,179.0,2,2,1,0,2000000.0,2000000.0,0.0
FR2,USL,Ligue 2,USL Championship,50.0,184.0,2,2,3,0,80000.0,80000.0,0.0
FR2,VFVA,Ligue 2,2de Nationale VV A,50.0,19.0,2,4,1,1,0.0,,0.0
FR2,VIE1,Ligue 2,V.League 1,50.0,185.0,2,1,1,0,0.0,,0.0
FR2,VLSB,Ligue 2,Verbandsliga Südbaden,50.0,40.0,2,6,1,0,0.0,,0.0
FR2,VZ1A,Ligue 2,Liga FUTVE Apertura,50.0,182.0,2,1,2,2,0.0,,0.0
FR2,VZ1C,Ligue 2,Liga FUTVE Clausura,50.0,182.0,2,1,2,2,0.0,,0.0
FR2,WER1,Ligue 2,Vysheyshaya Liga,50.0,18.0,2,1,1,0,0.0,,0.0
FR2,WITHOUT_CLUB,Ligue 2,WITHOUT_CLUB,50.0,,2,,546,0,0.0,,0.0
FR2,ZYP1,Ligue 2,Cyprus League,50.0,188.0,2,1,36,3,2100000.0,1050000.0,0.0
FR3,511,Championnat National,Derde Divisie B,50.0,122.0,3,4,2,0,0.0,,0.0
FR3,A1,Championnat National,Bundesliga,50.0,127.0,3,1,3,0,5500000.0,2750000.0,0.0
FR3,A2,Championnat National,2. Liga,50.0,127.0,3,2,1,0,0.0,,0.0
FR3,ALG1,Championnat National,Ligue 1,50.0,4.0,3,1,28,1,0.0,,0.0
FR3,AND1,Championnat National,Primera Divisió,50.0,5.0,3,1,1,0,0.0,,0.0
FR3,ARM1,Championnat National,Premier League,50.0,10.0,3,1,1,0,0.0,,0.0
FR3,AUS1,Championnat National,A-League Men,50.0,12.0,3,1,2,0,0.0,,0.0
FR3,AZ1,Championnat National,Premyer Liqa,50.0,13.0,3,1,9,0,383000.0,383000.0,0.0
FR3,BE1,Championnat National,Jupiler Pro League,50.0,19.0,3,1,57,13,4350000.0,300000.0,0.0
FR3,BE2,Championnat National,Challenger Pro League,50.0,19.0,3,2,44,4,225000.0,112500.0,0.0
FR3,BE3A,Championnat National,1ste Nationale ACFF,50.0,19.0,3,3,2,0,0.0,,0.0
FR3,BEL3,Championnat National,1ste Nationale,50.0,19.0,3,3,11,1,0.0,,0.0
FR3,BOS1,Championnat National,Premijer Liga Bosne i Hercegovine,50.0,24.0,3,1,3,1,0.0,,0.0
FR3,BRA1,Championnat National,Campeonato Brasileiro Série A,50.0,26.0,3,1,1,1,0.0,,0.0
FR3,BU1,Championnat National,efbet Liga,50.0,28.0,3,1,19,0,210000.0,105000.0,0.0
FR3,BU2,Championnat National,Vtora Liga,50.0,28.0,3,2,1,0,0.0,,0.0
FR3,C1,Championnat National,Super League,50.0,148.0,3,1,13,4,1000000.0,1000000.0,0.0
FR3,C2,Championnat National,Challenge League,50.0,148.0,3,2,10,0,0.0,,0.0
FR3,C3AR,Championnat National,Championnat National 3 - Groupe K,50.0,50.0,3,5,13,1,0.0,,1.0
FR3,C3BF,Championnat National,Championnat National 3 - Groupe J,50.0,50.0,3,5,15,4,0.0,,1.0
FR3,C3BR,Championnat National,Championnat National 3 - Groupe E,50.0,50.0,3,5,28,13,0.0,,1.0
FR3,C3CM,Championnat National,Championnat National 3 - Groupe A,50.0,50.0,3,5,43,8,0.0,,1.0
FR3,C3GE,Championnat National,Championnat National 3 - Groupe I,50.0,50.0,3,5,17,10,0.0,,1.0
FR3,C3HF,Championnat National,Championnat National 3 - Groupe G,50.0,50.0,3,5,36,11,0.0,,1.0
FR3,C3IF,Championnat National,Championnat National 3 - Groupe H,50.0,50.0,3,5,24,6,0.0,,1.0
FR3,C3NA,Championnat National,Championnat National 3 - Groupe B,50.0,50.0,3,5,26,11,0.0,,1.0
FR3,C3NO,Championnat National,Championnat National 3 - Groupe F,50.0,50.0,3,5,7,1,0.0,,1.0
FR3,C3OC,Championnat National,National 3 - Occitanie,50.0,50.0,3,5,7,1,0.0,,1.0
FR3,C3PL,Championnat National,Championnat National 3 - Groupe D,50.0,50.0,3,5,7,2,0.0,,1.0
FR3,C3VL,Championnat National,Championnat National 3 - Groupe C,50.0,50.0,3,5,15,2,0.0,,1.0
FR3,CAREER_BREAK,Championnat National,CAREER_BREAK,50.0,,3,,10,0,0.0,,0.0
FR3,CHC1,Championnat National,1. Liga Classic Gruppe 1,50.0,148.0,3,4,2,1,0.0,,0.0
FR3,CHC2,Championnat National,1. Liga Classic Gruppe 2,50.0,148.0,3,4,1,0,0.0,,0.0
FR3,CHPR,Championnat National,Promotion League,50.0,148.0,3,3,7,0,0.0,,0.0
FR3,CIR3,Championnat National,2. Liga interregional - Gruppe 3,50.0,148.0,3,5,1,0,0.0,,0.0
FR3,CN2A,Championnat National,Championnat National 2 - Groupe A,50.0,50.0,3,4,199,22,0.0,,1.0
FR3,CN2B,Championnat National,Championnat National 2 - Groupe B,50.0,50.0,3,4,153,20,0.0,,1.0
FR3,CN2C,Championnat National,Championnat National 2 - Groupe C,50.0,50.0,3,4,205,16,0.0,,1.0
FR3,CN2D,Championnat National,Championnat National 2 - Groupe D,50.0,50.0,3,4,139,16,0.0,,1.0
FR3,CNAT,Championnat National,National League,50.0,189.0,3,5,2,0,0.0,,0.0
FR3,CPSC,Championnat National,Campeonato de Portugal - Série C,50.0,136.0,3,4,2,0,0.0,,0.0
FR3,CZ21,Championnat National,Juniorska liga,50.0,172.0,3,Reserve,1,0,0.0,,0.0
FR3,CZ3C,Championnat National,Ceska fotbalova liga,50.0,172.0,3,3,1,0,0.0,,0.0
FR3,DK1,Championnat National,Superliga,50.0,39.0,3,1,2,0,0.0,,0.0
FR3,DK2,Championnat National,1.Division,50.0,39.0,3,2,1,0,0.0,,0.0
FR3,E3G1,Championnat National,Primera Federación - Grupo I,50.0,157.0,3,3,1,0,0.0,,0.0
FR3,E4G3,Championnat National,Segunda Federación - Grupo III,50.0,157.0,3,4,1,0,0.0,,0.0
FR3,E4G5,Championnat National,Segunda Federación - Grupo V,50.0,157.0,3,4,2,1,0.0,,0.0
FR3,ENSD,Championnat National,Second Division (- 03/04),50.0,189.0,3,3,2,0,0.0,,0.0
FR3,ES2,Championnat National,LaLiga2,50.0,157.0,3,2,9,0,0.0,,0.0
FR3,ES3A,Championnat National,Segunda División B - Grupo I (- 20/21),50.0,157.0,3,3,2,0,0.0,,0.0
FR3,ES3B,Championnat National,Segunda División B - Grupo II (-20/21),50.0,157.0,3,3,1,1,0.0,,0.0
FR3,ES3C,Championnat National,Segunda División B - Grupo III (-20/21),50.0,157.0,3,3,3,1,0.0,,0.0
FR3,ES3D,Championnat National,Segunda División B - Grupo IV (-20/21),50.0,157.0,3,3,2,0,0.0,,0.0
FR3,FI1,Championnat National,Veikkausliiga,50.0,49.0,3,1,2,0,0.0,,0.0
FR3,FI2,Championnat National,Ykkösliiga,50.0,49.0,3,2,1,0,0.0,,0.0
FR3,FR1,Championnat National,Ligue 1,50.0,50.0,3,1,393,290,24370000.0,600000.0,1.0
FR3,FR2,Championnat National,Ligue 2,50.0,50.0,3,2,817,308,11390000.0,150000.0,1.0
FR3,FR3,Championnat National,Championnat National,50.0,50.0,3,3,832,53,0.0,,1.0
FR3,GB1,Championnat National,Premier League,50.0,189.0,3,1,6,0,7355000.0,990000.0,0.0
FR3,GB2,Championnat National,Championship,50.0,189.0,3,2,7,1,870000.0,435000.0,0.0
FR3,GB21,Championnat National,Premier League 2,50.0,189.0,3,Reserve,3,2,0.0,,0.0
FR3,GB3,Championnat National,League One,50.0,189.0,3,3,3,1,300000.0,300000.0,0.0
FR3,GB4,Championnat National,League Two,50.0,189.0,3,4,6,0,0.0,,0.0
FR3,GR1,Championnat National,Super League 1,50.0,56.0,3,1,14,2,0.0,,0.0
FR3,GR2,Championnat National,Football League,50.0,56.0,3,3,7,0,100000.0,100000.0,0.0
FR3,GR2N,Championnat National,Football League Nord,50.0,56.0,3,2,2,0,0.0,,0.0
FR3,GRS2,Championnat National,Super League 2,50.0,56.0,3,2,4,0,0.0,,0.0
FR3,ILI2,Championnat National,Championship,50.0,68.0,3,2,1,0,0.0,,0.0
FR3,IN1L,Championnat National,Super League,50.0,68.0,3,1,1,0,0.0,,0.0
FR3,IRN1,Championnat National,Persian Gulf Pro League,50.0,71.0,3,1,1,0,0.0,,0.0
FR3,IRQ1,Championnat National,Iraq Stars League,50.0,70.0,3,1,3,0,0.0,,0.0
FR3,ISR1,Championnat National,Ligat ha'Al,50.0,74.0,3,1,3,0,0.0,,0.0
FR3,ISR2,Championnat National,Liga Leumit,50.0,74.0,3,2,1,0,0.0,,0.0
FR3,IT1,Championnat National,Serie A,50.0,75.0,3,1,10,6,300000.0,300000.0,0.0
FR3,IT2,Championnat National,Serie B,50.0,75.0,3,2,7,1,300000.0,300000.0,0.0
FR3,IT3A,Championnat National,Serie C - Girone A,50.0,75.0,3,3,1,0,0.0,,0.0
FR3,IT4E,Championnat National,Serie D - Girone E,50.0,75.0,3,4,1,0,0.0,,0.0
FR3,IT4X,Championnat National,Lega Pro Seconda Divisione - Girone A,50.0,75.0,3,4,1,0,0.0,,0.0
FR3,IT4Z,Championnat National,Lega Pro Seconda Divisione - Girone C,50.0,75.0,3,4,1,0,0.0,,0.0
FR3,JAP2,Championnat National,J2 League,50.0,77.0,3,2,1,0,0.0,,0.0
FR3,KR1,Championnat National,SuperSport HNL,50.0,37.0,3,1,4,0,0.0,,0.0
FR3,L1,Championnat National,Bundesliga,50.0,40.0,3,1,3,1,600000.0,600000.0,0.0
FR3,L2,Championnat National,2. Bundesliga,50.0,40.0,3,2,5,0,0.0,,0.0
FR3,L3,Championnat National,3. Liga,50.0,40.0,3,3,3,0,0.0,,0.0
FR3,LET1,Championnat National,Virsliga,50.0,92.0,3,1,3,0,0.0,,0.0
FR3,LI1,Championnat National,A Lyga,50.0,98.0,3,1,4,0,0.0,,0.0
FR3,LUX1,Championnat National,BGL Ligue,50.0,99.0,3,1,28,0,0.0,,0.0
FR3,MAL1,Championnat National,Premier League (-2024),50.0,106.0,3,1,2,0,0.0,,0.0
FR3,MAR1,Championnat National,Botola Pro Inwi,50.0,107.0,3,1,12,1,0.0,,0.0
FR3,MAZ1,Championnat National,Prva Makedonska Fudbalska Liga,50.0,100.0,3,1,1,0,0.0,,0.0
FR3,MLS1,Championnat National,Major League Soccer,50.0,184.0,3,1,4,1,3500000.0,3500000.0,0.0
FR3,NL1,Championnat National,Eredivisie,50.0,122.0,3,1,7,0,1960000.0,500000.0,0.0
FR3,NL2,Championnat National,Keuken Kampioen Divisie,50.0,122.0,3,2,8,0,40000.0,40000.0,0.0
FR3,NLN6,Championnat National,National League North,50.0,189.0,3,6,1,0,0.0,,0.0
FR3,NO1,Championnat National,Eliteserien,50.0,125.0,3,1,3,1,0.0,,0.0
FR3,NO2,Championnat National,OBOS-ligaen,50.0,125.0,3,2,2,0,0.0,,0.0
FR3,OBLB,Championnat National,Oberliga Baden-Württemberg,50.0,40.0,3,5,2,0,0.0,,0.0
FR3,PL1,Championnat National,PKO BP Ekstraklasa,50.0,135.0,3,1,4,0,500000.0,500000.0,0.0
FR3,PO1,Championnat National,Liga Portugal,50.0,136.0,3,1,17,2,600000.0,600000.0,0.0
FR3,PO2,Championnat National,Liga Portugal 2,50.0,136.0,3,2,18,0,0.0,,0.0
FR3,PT3A,Championnat National,Liga 3,50.0,136.0,3,3,4,0,0.0,,0.0
FR3,QSL,Championnat National,Qatar Stars League,50.0,137.0,3,1,1,0,0.0,,0.0
FR3,QU2L,Championnat National,Qatari Second Division,50.0,137.0,3,2,1,0,0.0,,0.0
FR3,RETIREMENT,Championnat National,RETIREMENT,50.0,,3,,149,0,0.0,,0.0
FR3,RL1,Championnat National,Regionalliga Nord (- 11/12),50.0,40.0,3,4,1,0,0.0,,0.0
FR3,RLB3,Championnat National,Regionalliga Bayern,50.0,40.0,3,4,1,0,0.0,,0.0
FR3,RO1,Championnat National,SuperLiga,50.0,140.0,3,1,21,0,0.0,,0.0
FR3,RS,Championnat National,Regionalliga Süd (94/95 - 07/08),50.0,40.0,3,3,1,0,0.0,,0.0
FR3,SA1,Championnat National,Saudi Pro League,50.0,146.0,3,1,2,0,0.0,,0.0
FR3,SA2L,Championnat National,Saudi First Division League,50.0,146.0,3,2,1,0,0.0,,0.0
FR3,SC1,Championnat National,Scottish Premiership,50.0,190.0,3,1,6,1,1500000.0,1500000.0,0.0
FR3,SC2,Championnat National,Scottish Championship,50.0,190.0,3,2,1,0,0.0,,0.0
FR3,SE1,Championnat National,Allsvenskan,50.0,147.0,3,1,4,1,0.0,,0.0
FR3,SER1,Championnat National,Super Liga Srbije,50.0,215.0,3,1,8,0,0.0,,0.0
FR3,SFA1,Championnat National,Betway Premiership,50.0,159.0,3,1,1,0,500000.0,500000.0,0.0
FR3,SK2,Championnat National,MONACObet liga,50.0,154.0,3,2,1,0,0.0,,0.0
FR3,SL1,Championnat National,Prva Liga,50.0,155.0,3,1,5,0,300000.0,300000.0,0.0
FR3,SLO1,Championnat National,Niké Liga,50.0,154.0,3,1,1,0,0.0,,0.0
FR3,THA1,Championnat National,Thai League,50.0,167.0,3,1,3,0,0.0,,0.0
FR3,TR1,Championnat National,Süper Lig,50.0,174.0,3,1,3,1,0.0,,0.0
FR3,TR2,Championnat National,1.Lig,50.0,174.0,3,2,21,0,200000.0,100000.0,0.0
FR3,TR3A,Championnat National,2.Lig Beyaz,50.0,174.0,3,3,1,1,0.0,,0.0
FR3,TS1,Championnat National,Chance Liga,50.0,172.0,3,1,2,1,0.0,,0.0
FR3,TUN1,Championnat National,Ligue 1,50.0,173.0,3,1,8,1,0.0,,0.0
FR3,UKR1,Championnat National,Premier Liga,50.0,177.0,3,1,1,0,170000.0,170000.0,0.0
FR3,UNG1,Championnat National,Nemzeti Bajnokság,50.0,178.0,3,1,5,0,0.0,,0.0
FR3,UNKNOWN_CLUB,Championnat National,UNKNOWN_CLUB,50.0,,3,,20,0,0.0,,0.0
FR3,USC3,Championnat National,USL League One,50.0,184.0,3,3,1,0,0.0,,0.0
FR3,USFD,Championnat National,USL First Division (2005 - 2009),50.0,184.0,3,2,1,0,0.0,,0.0
